Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Segment,Traded_Value_lacs
230120,532466,1297,743,3045.15,3093.9,A ,22.63
230120,532467,262937,112470,112.1,121.6,X ,126.08
230120,532468,535,372,12462.15,12441.3,A ,46.36
230120,532475,15069,5165,372.65,366.75,B ,19.25
230120,532477,2604393,545467,81.3,81.6,A ,443.46
230120,532478,5386,1944,1572.9,1595.85,A ,30.58
230120,532479,336109,75645,57.15,58.55,B ,43.23
230120,532481,6115,5218,7.92,7.84,B ,0.41
230120,532482,36754,17850,313.5,311.3,A ,55.96
230120,532483,246825,68954,318.9,320.15,A ,219.89
230120,532485,23629,19673,364.4,367.4,B ,71.69
230120,532486,3772,2061,390.9,402.45,B ,8.06
230120,532488,3972,1409,3341.25,3377.75,A ,47.08
230120,532493,24977,16850,281.8,281.7,A ,47.48
230120,532497,3332,1748,1052.75,1057.75,A ,18.4
230120,532500,6015,2460,8443.6,8502.85,A ,207.71
230120,532503,1844,1669,688.5,696.8,X ,11.49
230120,532504,2968,1031,4065.15,4137.15,A ,41.91
230120,532505,903147,200481,30.85,31.4,A ,61.85
230120,532507,56811,46933,4.84,4.89,B ,2.27
230120,532508,327424,140119,255.75,245.75,A ,358.35
230120,532509,14518,10009,328.05,327.95,A ,32.83
230120,532513,38496,18358,411.5,421.2,B ,75.54
230120,532514,61928,28758,424.9,419.9,B ,122.19
230120,532515,1367,972,255.7,255.35,B ,2.49
230120,532521,1319,839,174.8,177.95,B ,1.47
230120,532522,77653,28136,222.8,222.95,A ,62.69
230120,532523,43123,20449,245.0,249.05,A ,50.1
230120,532524,554676,283237,106.95,105.65,B ,302.92
230120,532525,1596554,612553,31.25,31.65,A ,191.42
230120,532527,139231,22542,266.0,277.95,A ,59.96
230120,532528,65150,30778,299.45,306.95,B ,92.16
230120,532529,43088,24676,281.2,288.75,B ,69.39
230120,532531,5753,2632,328.55,327.85,A ,8.65
230120,532532,382757,208071,9.7,9.66,A ,20.18
230120,532538,4610,1733,7178.25,7212.35,A ,124.4
230120,532539,17755,8897,509.45,514.2,A ,45.33
230120,532540,46357,26567,3361.65,3372.4,A ,893.09
230120,532541,45395,8937,4100.55,3966.4,A ,366.47
230120,532543,5938,5553,42.4,42.1,B ,2.35
230120,532548,6005,2860,496.15,497.35,A ,14.19
230120,532553,32891,16119,147.2,148.2,B ,23.73
230120,532555,371296,257099,168.7,168.45,A ,433.73
230120,532604,504537,281119,23.0,22.1,B ,64.66
230120,532605,7330,3224,544.25,556.5,A ,17.55
230120,532610,29611,7449,99.15,99.4,A ,7.39
230120,532612,2725,2031,391.25,394.2,B ,7.95
230120,532613,47510,29489,45.7,45.4,B ,13.48
230120,532616,12067,7250,66.85,67.0,B ,4.85
230120,532617,6450,6450,75.75,77.05,Z ,4.89
230120,532621,6893,2997,21.75,22.05,B ,0.65
230120,532624,468,273,320.95,323.15,B ,0.88
230120,532626,13370,10564,351.25,353.95,X ,37.11
230120,532627,8933787,3440794,7.22,7.21,A ,248.43
230120,532628,74441,54034,40.0,40.15,B ,21.61
230120,532629,27437,27437,3.49,3.33,T ,0.96
230120,532630,12062,6102,375.5,373.85,A ,22.91
230120,532633,367,217,531.95,537.2,B ,1.15
230120,532636,14032,4913,492.1,501.5,A ,24.18
230120,532637,2900,2143,120.85,122.1,B ,2.59
230120,532638,1749,928,678.25,673.45,A ,6.29
230120,532640,19884,14376,18.0,17.5,B ,2.59
230120,532641,18202,14098,24.8,25.3,B ,3.5
230120,532642,54,31,4132.95,4226.05,B ,1.28
230120,532644,2258,987,2846.2,2909.7,A ,28.09
230120,532645,90399,86782,4.28,3.57,X ,3.71
230120,532648,14991179,6385358,19.8,20.15,A ,1264.3
230120,532649,38835,29238,21.9,22.3,B ,6.4
230120,532650,18842,12725,9.59,9.62,B ,1.22
230120,532651,3859,3083,73.6,75.3,B ,2.27
230120,532652,47834,31515,148.85,149.1,A ,46.91
230120,532654,106996,76842,27.3,27.7,B ,20.98
230120,532656,354970,256245,9.37,9.36,X ,24.01
230120,532659,332733,64269,87.4,87.1,A ,56.17
230120,532661,1438,1032,414.0,413.95,B ,4.27
230120,532662,17027,13528,20.3,20.95,B ,2.75
230120,532663,307,248,910.1,923.8,B ,2.26
230120,532666,1083672,734942,2.66,2.67,B ,19.55
230120,532667,46167723,14594785,10.03,9.68,A ,1463.86
230120,532668,9769,6608,372.6,383.85,B ,24.62
230120,532670,350827,120910,54.2,54.25,A ,65.53
230120,532673,31253,19255,29.0,29.25,B ,5.58
230120,532674,12562,10488,49.85,50.1,B ,5.23
230120,532676,7721,7364,10.55,11.06,B ,0.78
230120,532683,1265,515,2424.45,2435.75,A ,12.49
230120,532684,58876,12210,94.35,93.8,A ,11.52
230120,532686,235,235,289.2,290.2,T ,0.68
230120,532687,446,142,356.7,365.7,B ,0.51
230120,532689,67231,19659,1610.75,1678.7,A ,316.66
230120,532692,5780,5780,1.84,1.82,Z ,0.11
230120,532695,8342,6939,16.95,16.85,B ,1.18
230120,532696,12565,12565,2.27,2.34,Z ,0.29
230120,532698,8232,4884,218.3,217.9,B ,10.66
230120,532699,5453,3989,258.5,261.05,B ,10.31
230120,532700,533,322,144.0,146.65,B ,0.46
230120,532701,457,457,10.19,10.4,Z ,0.05
230120,532702,6738,1976,266.7,267.85,A ,5.27
230120,532705,48004,7942,76.15,76.1,B ,6.05
230120,532706,47151,31144,493.15,495.55,A ,153.59
230120,532707,1024,886,286.65,291.45,B ,2.54
230120,532708,531150,300307,2.89,2.94,B ,8.68
230120,532710,41636,41636,14.1,14.2,T ,5.87
230120,532712,611926,611926,2.06,2.08,T ,12.61
230120,532713,44538,37648,15.95,16.15,B ,6.0
230120,532714,9657,5190,484.3,487.2,A ,25.14
230120,532716,27566,15164,82.4,77.5,B ,12.5
230120,532717,12643,3103,219.95,205.05,B ,6.83
230120,532719,37757,31262,31.9,32.9,B ,9.97
230120,532720,35699,6909,234.5,234.6,A ,16.2
230120,532721,700,700,14.95,14.65,T ,0.1
230120,532722,13949,12331,26.6,26.9,B ,3.28
230120,532723,5562,5562,27.55,26.25,XT,1.53
230120,532725,3081,1424,4253.95,4343.25,A ,60.58
230120,532726,127207,62738,68.85,62.75,B ,43.2
230120,532728,13480,11412,37.2,36.45,B ,4.25
230120,532729,20150,12652,284.95,290.75,B ,36.05
230120,532730,1773,1380,17.95,18.0,B ,0.25
230120,532732,2913,1278,499.55,515.15,B ,6.38
230120,532733,6388,2060,484.35,487.0,A ,9.98
230120,532734,47124,23024,407.1,407.95,A ,93.73
230120,532735,3293,2802,241.95,245.0,B ,6.78
230120,532737,6109,3907,75.7,75.85,B ,2.96
230120,532738,15042,15042,13.26,13.49,Z ,1.99
230120,532740,739,586,118.45,118.1,B ,0.69
230120,532741,23755,11695,417.1,419.8,B ,48.78
230120,532742,904,700,7842.25,7823.5,A ,54.9
230120,532744,1165,983,13.0,13.13,X ,0.13
230120,532745,2749,2495,34.75,35.9,X ,0.87
230120,532748,1222,1068,72.3,72.8,B ,0.77
230120,532749,64200,9317,432.3,423.2,A ,40.28
230120,532754,292148,139168,39.8,40.3,A ,55.39
230120,532755,23448,8487,1047.8,1052.85,A ,88.93
230120,532756,81822,27378,375.0,381.95,A ,102.67
230120,532757,384,187,2484.25,2491.95,B ,4.65
230120,532759,26814,19608,22.2,22.65,B ,4.35
230120,532760,1930,1131,129.6,130.1,B ,1.47
230120,532761,862,853,47.5,48.6,B ,0.41
230120,532762,131377,30515,336.9,315.4,A ,102.81
230120,532764,5498,1921,148.75,147.75,B ,2.86
230120,532766,12734,12734,2.05,2.01,Z ,0.26
230120,532767,94408,94408,7.99,8.09,T ,7.54
230120,532768,15312,5198,1668.75,1523.4,B ,86.74
230120,532771,2730,2224,21.0,21.05,B ,0.47
230120,532772,41568,14092,124.05,123.75,A ,17.48
230120,532773,1588,1075,56.45,56.4,B ,0.61
230120,532774,2529,2480,54.25,54.0,B ,1.35
230120,532775,9531722,4870206,1.16,1.15,A ,56.49
230120,532776,5942,4775,27.15,27.5,B ,1.3
230120,532777,3917,734,3669.0,3715.5,A ,26.93
230120,532779,21976,8065,460.0,456.0,A ,37.1
230120,532780,42181,37351,8.69,8.75,B ,3.25
230120,532782,3149,3023,62.3,62.95,B ,1.88
230120,532783,17984,7994,115.15,116.0,A ,9.21
230120,532784,15138,5259,617.3,589.3,A ,32.46
230120,532785,4719,3430,122.3,121.95,B ,4.19
230120,532790,21343,10054,698.55,703.75,A ,70.23
230120,532794,55543,39876,13.74,13.82,B ,5.48
230120,532795,587656,221652,1.66,1.64,B ,3.68
230120,532796,2250,1687,234.3,233.9,B ,3.95
230120,532797,8141,5897,76.4,76.65,B ,4.51
230120,532798,59165,24472,61.35,62.25,A ,15.01
230120,532799,37809,22390,41.8,42.45,B ,9.36
230120,532800,334842,144691,35.2,35.1,A ,50.93
230120,532801,788,747,60.55,62.65,B ,0.45
230120,532804,482,236,937.75,901.2,B ,2.21
230120,532805,74759,28663,186.85,189.65,A ,53.56
230120,532806,3877,3877,28.1,28.2,XT,1.09
230120,532807,16845,11265,114.55,108.85,B ,12.9
230120,532808,25,12,390.6,391.45,B ,0.05
230120,532809,72008,43985,102.7,103.9,A ,45.17
230120,532810,297662,122732,150.4,152.1,A ,184.59
230120,532811,1703,320,494.7,496.7,B ,1.58
230120,532812,599,599,9.93,10.25,B ,0.06
230120,532814,50768,13885,287.05,287.75,A ,39.86
230120,532815,2091,1734,78.75,79.65,B ,1.37
230120,532817,21092,20718,7.97,8.05,B ,1.65
230120,532820,16451,14831,7.01,6.98,X ,1.04
230120,532822,31594336,15904849,7.26,7.42,A ,1154.69
230120,532825,2803,2803,2.71,2.85,X ,0.08
230120,532826,460,460,49.55,52.0,T ,0.23
230120,532827,340,188,40164.5,40688.15,A ,75.51
230120,532828,3125,2998,57.1,57.55,B ,1.71
230120,532829,2136,1773,89.6,89.6,X ,1.59
230120,532830,10106,3610,1994.4,2012.1,A ,72.0
230120,532832,201781,39811,75.5,76.5,A ,30.06
230120,532834,16068,3500,156.45,158.8,B ,5.48
230120,532835,423,230,4402.2,4483.0,B ,10.13
230120,532839,718661,282934,17.5,17.55,A ,49.51
230120,532841,1557,1154,357.85,355.1,X ,4.13
230120,532842,235,178,507.3,506.45,B ,0.9
230120,532843,6223,2495,284.5,285.75,A ,7.1
230120,532847,31917,22879,84.4,80.4,B ,19.31
230120,532848,80572,24426,201.7,199.9,A ,49.27
230120,532851,592,170,609.05,614.55,B ,1.04
230120,532853,1206,808,250.05,259.7,B ,2.02
230120,532855,1097,710,59.0,58.4,X ,0.42
230120,532856,77665,5411,88.2,87.85,A ,4.77
230120,532859,1631,815,1316.85,1328.7,A ,10.73
230120,532864,62612,26222,122.4,125.55,B ,32.1
230120,532867,3901,2976,93.35,95.35,B ,2.78
230120,532868,276686,81709,369.4,375.55,A ,301.83
230120,532869,364,263,54.15,53.9,B ,0.14
230120,532870,18522,16400,5.62,5.63,B ,0.92
230120,532872,8691,4584,204.6,204.15,A ,9.38
230120,532873,97680,97680,4.89,4.91,Z ,4.78
230120,532875,50185,32433,103.7,99.05,B ,33.63
230120,532878,149776,93673,71.5,79.45,B ,66.98
230120,532879,931,931,175.0,174.6,XT,1.63
230120,532880,9440,6615,69.7,69.35,B ,4.61
230120,532884,16045,8513,260.8,264.0,B ,22.2
230120,532885,858293,392510,31.9,32.45,A ,125.21
230120,532888,11855,4115,47.8,47.75,B ,1.97
230120,532889,3061,1664,520.05,520.45,A ,8.65
230120,532890,33730,15757,22.7,23.0,B ,3.58
230120,532891,8271,5629,88.8,88.95,B ,5.0
230120,532892,5200,3393,722.5,740.35,A ,24.51
230120,532893,1707,1471,48.9,48.95,X ,0.72
230120,532894,30780,30780,14.1,13.85,T ,4.34
230120,532895,1503,879,16.4,16.55,B ,0.14
230120,532896,361821,200847,34.45,34.55,B ,69.19
230120,532898,369399,256169,223.2,220.75,A ,571.77
230120,532899,2731,2190,501.85,505.2,A ,10.99
230120,532900,3210,2346,77.15,78.25,B ,1.81
230120,532902,48310,48310,1.41,1.41,T ,0.68
230120,532904,2426,2416,22.05,21.0,B ,0.53
230120,532906,8057,5275,230.45,223.3,B ,12.16
230120,532907,1625,1625,13.98,14.1,Z ,0.23
230120,532911,18765,18391,7.83,7.79,X ,1.44
230120,532915,17331,5621,169.65,172.45,A ,9.54
230120,532916,980,959,24.7,24.9,B ,0.24
230120,532918,7503,6419,24.65,24.6,X ,1.58
230120,532921,83627,22209,774.45,776.05,A ,172.0
230120,532922,365625,163100,71.3,75.3,A ,116.29
230120,532923,12775,1621,97.7,98.75,B ,1.58
230120,532924,47661,21767,305.8,289.55,A ,66.56
230120,532925,8355,7854,4.95,4.86,B ,0.39
230120,532926,10882,5263,202.8,203.65,A ,10.67
230120,532927,2421,1468,1396.35,1429.8,A ,20.5
230120,532928,892268,178111,77.65,72.7,B ,138.3
230120,532929,2655,1354,454.85,455.1,A ,6.16
230120,532930,8127,5896,58.85,58.15,B ,3.47
230120,532931,44775,39510,5.43,5.46,B ,2.15
230120,532932,9990,6339,78.5,78.3,B ,4.98
230120,532933,1327,813,25.0,25.05,X ,0.2
230120,532934,353,353,238.2,246.95,T ,0.84
230120,532935,64153,25637,200.65,200.75,B ,51.44
230120,532937,42842,21569,149.3,145.95,B ,32.2
230120,532939,886407,560031,13.83,13.98,A ,77.45
230120,532940,14913,8745,272.85,284.1,B ,23.86
230120,532941,1854,1250,75.1,75.7,B ,0.94
230120,532942,6962,2633,261.95,261.2,A ,6.9
230120,532944,150785,8815,93.7,94.55,A ,8.26
230120,532945,750943,409714,14.75,13.9,B ,60.43
230120,532946,49067,26066,49.75,47.55,B ,12.97
230120,532947,67560,24390,305.1,305.2,A ,74.41
230120,532951,5083,4357,256.75,253.9,B ,11.19
230120,532952,809,588,294.8,295.4,B ,1.73
230120,532953,4386,1383,250.9,252.95,A ,3.47
230120,532955,700008,287359,124.1,123.55,A ,356.61
230120,532957,498,498,28.95,28.2,X ,0.14
230120,532959,187037,150395,1.32,1.32,B ,1.99
230120,532960,170543,62748,37.05,38.8,A ,23.25
230120,532966,15735,6769,220.65,219.7,B ,14.94
230120,532967,20324,10855,383.65,413.5,A ,41.65
230120,532974,5885,4516,57.8,58.5,B ,2.61
230120,532976,11332,4468,54.6,54.15,B ,2.44
230120,532977,3747,2639,3573.0,3574.7,A ,94.29
230120,532978,57300,26995,1333.25,1354.65,A ,359.91
230120,532980,39148,20827,39.85,39.6,B ,8.3
230120,532983,1548,632,877.95,843.1,B ,5.55
230120,532985,7051,5991,64.0,63.67,A ,3.83
230120,532986,307,232,31.25,30.45,B ,0.07
230120,532987,1127,696,727.0,730.5,B ,5.06
230120,532988,143,141,222.4,221.3,B ,0.31
230120,532989,212,212,102.35,99.55,T ,0.22
230120,532992,3531,2613,18.0,17.2,X ,0.47
230120,532993,949,949,261.0,262.0,T ,2.48
230120,532994,198,88,67.75,67.7,B ,0.06
230120,532998,414,414,77.55,77.0,T ,0.32
230120,533001,581,581,39.8,40.65,B ,0.23
230120,533007,10877,8830,11.74,11.48,B ,1.04
230120,533012,7939,6161,7.7,7.76,B ,0.47
230120,533014,8054,5094,34.9,35.5,X ,1.78
230120,533019,2635,2545,23.7,24.75,X ,0.6
230120,533022,5430,3924,90.1,89.85,B ,3.54
230120,533023,84,31,9013.2,9080.25,A ,2.79
230120,533029,7900,7900,133.8,135.4,T ,10.57
230120,533033,1385,814,452.7,457.9,A ,3.68
230120,533047,107588,57604,305.95,280.05,B ,176.24
230120,533056,22838,15956,54.35,54.9,X ,8.67
230120,533080,1727,658,996.1,1012.15,A ,6.55
230120,533088,11464,5534,256.85,260.9,A ,14.21
230120,533090,5167292,5167292,0.51,0.51,T ,26.35
230120,533093,1450,1450,58.5,57.4,T ,0.85
230120,533095,482,374,4363.9,4321.1,A ,16.32
230120,533096,214814,105168,275.0,277.9,A ,289.21
230120,533098,1546031,602226,42.55,41.6,A ,256.25
230120,533101,634,542,199.9,196.3,X ,1.08
230120,533104,3627,2132,802.0,800.35,A ,17.1
230120,533106,68183,34474,235.35,234.75,A ,81.13
230120,533107,2731957,2731957,3.5,3.68,Z ,95.62
230120,533108,10892,8035,15.15,15.05,X ,1.22
230120,533110,1241,1142,20.3,21.1,X ,0.23
230120,533121,381,319,1245.8,1256.25,B ,3.97
230120,533122,3988252,2522441,3.96,3.9,A ,99.89
230120,533137,93432,67343,33.15,32.8,B ,22.32
230120,533138,533,318,1627.7,1635.15,A ,5.18
230120,533146,21268,4185,216.75,216.85,B ,9.07
230120,533148,36374,15665,262.2,265.85,A ,41.07
230120,533149,24182,20627,4.56,4.87,X ,0.94
230120,533150,13822,4327,1230.35,1255.25,A ,53.24
230120,533151,7366,2406,127.1,127.05,B ,3.06
230120,533152,1812,1812,21.7,21.6,T ,0.39
230120,533155,208539,155749,509.85,510.7,A ,794.09
230120,533156,186562,23654,35.15,35.3,B ,8.31
230120,533158,562,384,1096.4,1089.15,B ,4.21
230120,533160,25088,16671,93.05,93.05,A ,15.51
230120,533161,327,233,97.6,96.4,B ,0.23
230120,533162,157147,94053,16.2,16.3,A ,15.24
230120,533163,5351,5351,22.25,23.25,T ,1.19
230120,533164,10180,6928,56.1,56.95,B ,3.89
230120,533166,300334,246826,2.88,2.98,B ,7.11
230120,533167,2518,2300,39.3,39.5,X ,0.9
230120,533168,1538,1451,318.6,318.3,B ,4.62
